age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
33,Private,145971,Prof-school,7,Separated,Craft-repair,Unmarried,Black,Male,4,0,40,United-States,<=50K
44,Private,76120,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
35,State-gov,247595,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Other,Male,32,1,40,United-States,>50K
34,Private,116438,11th,6,Never-married,Armed-Forces,Own-child,White,Male,0,1,40,United-States,<=50K
32,Private,86322,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,2,0,40,United-States,<=50K
51,Private,156943,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,49,Philippines,<=50K
28,Private,206192,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Dominican-Republic,<=50K
37,Self-emp-not-inc,22156,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,10,1964,44,United-States,<=50K
25,Private,45595,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,49,United-States,<=50K
29,State-gov,321981,Bachelors,11,Married-civ-spouse,Tech-support,Wife,White,Female,27,1794,40,Hong,<=50K
29,Federal-gov,147305,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,12,0,40,United-States,<=50K
43,Private,203793,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
19,Private,33448,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
60,Private,70888,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,113300,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,>50K
41,Self-emp-not-inc,147876,HS-grad,14,Separated,Exec-managerial,Unmarried,White,Female,15526,1,50,United-States,>50K
23,Private,163469,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2,44,United-States,>50K
53,Private,102850,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9,1,35,United-States,<=50K
35,Private,229352,9th,6,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,13,United-States,<=50K
34,Private,207479,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Female,0,1,30,United-States,<=50K
27,State-gov,76122,Some-college,10,Never-married,Sales,Own-child,White,Female,0,1,16,United-States,<=50K
27,Private,91280,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,2,0,35,United-States,<=50K
44,Private,106790,Assoc-voc,11,Divorced,Tech-support,Unmarried,Black,Female,9,0,49,United-States,<=50K
54,Self-emp-not-inc,33266,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,53,0,50,United-States,>50K
33,Private,329349,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,10,0,40,United-States,>50K
30,Private,95939,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,<=50K
29,State-gov,157532,HS-grad,11,Married-civ-spouse,Protective-serv,Husband,Other,Male,13,0,40,United-States,<=50K
53,Private,141312,Prof-school,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,40,United-States,>50K
43,Private,293820,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,8,1,40,Ecuador,<=50K
50,Local-gov,45493,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,40,United-States,<=50K
49,Private,171694,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,3,2,50,United-States,<=50K
24,Private,137820,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,17,Cuba,<=50K
43,Private,42851,HS-grad,14,Married-civ-spouse,Sales,Husband,White,Male,6,0,57,United-States,<=50K
24,Private,213606,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,1,16,United-States,<=50K
48,Self-emp-inc,229088,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,9,2,56,United-States,>50K
62,State-gov,123603,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,2,40,South,>50K
34,Private,32327,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Male,11,2,40,United-States,<=50K
47,Local-gov,155207,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,8,1,40,United-States,<=50K
49,Private,333174,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Male,8,1,40,United-States,<=50K
29,Private,99349,9th,13,Never-married,Machine-op-inspct,Unmarried,White,Male,25,0,40,El-Salvador,<=50K
48,Local-gov,113716,7th-8th,9,Widowed,Adm-clerical,Unmarried,White,Female,19,0,35,United-States,<=50K
47,Private,230838,HS-grad,9,Widowed,Sales,Unmarried,White,Female,7397,1,19,United-States,<=50K
32,Private,113759,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,3453,1,40,United-States,<=50K
52,Private,219999,Assoc-acdm,12,Separated,Sales,Unmarried,White,Female,21,0,40,United-States,<=50K
38,Private,172733,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,19,0,40,United-States,<=50K
40,Self-emp-not-inc,89381,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,9,0,44,United-States,>50K
60,Without-pay,168520,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,7,1,36,United-States,>50K
28,Private,117900,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,12,0,40,United-States,>50K
36,Private,205625,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,38,1868,40,United-States,<=50K
43,Private,274460,7th-8th,5,Married-spouse-absent,Machine-op-inspct,Unmarried,Black,Female,9,0,40,Guatemala,<=50K
20,Private,243693,9th,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
26,State-gov,60593,Some-college,10,Never-married,Sales,Own-child,White,Female,14,0,13,United-States,<=50K
64,Self-emp-not-inc,76689,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,21,0,19,United-States,>50K
58,Private,208718,Bachelors,13,Divorced,Exec-managerial,Wife,White,Female,22,0,50,United-States,>50K
25,Private,94001,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,3756,1,40,United-States,<=50K
25,Private,212854,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,16,0,40,Vietnam,<=50K
27,Private,53237,Bachelors,13,Never-married,Farming-fishing,Unmarried,White,Female,11,0,19,United-States,<=50K
40,Federal-gov,181927,Bachelors,13,Divorced,Sales,Husband,White,Female,14,0,40,United-States,<=50K
51,Self-emp-not-inc,120911,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1,58,Taiwan,<=50K
28,Private,226105,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Germany,<=50K
44,Private,69370,10th,6,Divorced,Priv-house-serv,Unmarried,White,Female,4,0,34,United-States,<=50K
40,Private,164036,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,40,United-States,<=50K
30,State-gov,180036,HS-grad,9,Separated,Exec-managerial,Other-relative,Black,Female,3695,0,40,United-States,<=50K
61,Without-pay,127805,HS-grad,9,Separated,Machine-op-inspct,Wife,White,Female,14929,1,23,United-States,<=50K
20,Private,99647,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,15,0,40,United-States,<=50K
66,Self-emp-not-inc,43580,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,10,0,40,United-States,>50K
21,Private,115495,Some-college,16,Never-married,Prof-specialty,Not-in-family,Black,Female,15,1,21,United-States,<=50K
57,Federal-gov,97280,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,26,0,40,United-States,>50K
32,Private,150945,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,32,0,40,United-States,>50K
30,Private,194889,Some-college,11,Married-civ-spouse,Tech-support,Husband,White,Male,24,0,40,United-States,>50K
29,Federal-gov,196238,Bachelors,13,Separated,Exec-managerial,Unmarried,Black,Female,14,0,40,Yugoslavia,<=50K
90,Private,38414,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Female,15,1,40,United-States,<=50K
17,Private,28973,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,1,40,United-States,<=50K
49,Self-emp-not-inc,96780,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Male,3,1,10,United-States,<=50K
38,Private,221022,7th-8th,6,Never-married,Tech-support,Own-child,White,Female,0,1,40,United-States,>50K
31,Self-emp-not-inc,202624,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,14,0,22,United-States,<=50K
62,Private,203509,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,10,1,44,United-States,<=50K
37,State-gov,38144,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,18,0,40,United-States,<=50K
22,Local-gov,27465,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,40,United-States,<=50K
52,Private,99171,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,15116,1,40,United-States,<=50K
47,Self-emp-inc,162970,5th-6th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,El-Salvador,<=50K
29,Private,36120,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,7711,0,49,United-States,>50K
26,Private,207406,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,1,40,United-States,<=50K
35,Private,130948,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,5,0,40,United-States,<=50K
57,Private,37917,10th,6,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,Yugoslavia,<=50K
60,Private,46221,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15301,0,40,United-States,>50K
34,State-gov,129779,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,44,United-States,>50K
38,Private,172494,Preschool,3,Married-civ-spouse,Other-service,Husband,Black,Female,1,0,40,Germany,<=50K
58,Local-gov,45421,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
53,Private,110962,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,0,1,20,United-States,<=50K
23,Private,108159,1st-4th,3,Married-spouse-absent,Craft-repair,Own-child,Asian-Pac-Islander,Female,0,0,17,Dominican-Republic,<=50K
41,Private,273260,Prof-school,3,Married-spouse-absent,Tech-support,Not-in-family,White,Male,18,0,40,Peru,<=50K
66,Private,244529,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,10,0,40,United-States,<=50K
32,State-gov,231142,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,1,49,South,<=50K
43,Private,264105,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,33,0,40,United-States,>50K
21,Private,40073,9th,6,Never-married,Other-service,Own-child,White,Female,4,0,21,United-States,<=50K
37,Private,258116,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,7486,1,40,Canada,<=50K
39,Private,119116,10th,5,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,9,United-States,<=50K
42,Private,199066,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,26,0,40,United-States,>50K
27,Self-emp-not-inc,29870,HS-grad,5,Married-civ-spouse,Protective-serv,Husband,White,Male,18,1,72,United-States,<=50K
27,State-gov,223391,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Female,12,0,40,United-States,<=50K
24,State-gov,91435,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,34,United-States,<=50K
42,Private,82013,Assoc-acdm,6,Separated,Machine-op-inspct,Own-child,Other,Male,3,0,40,United-States,<=50K
26,Private,180102,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,18,0,40,China,<=50K
50,Self-emp-inc,207748,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,8,0,40,United-States,>50K
24,Private,180167,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,16,1,40,United-States,<=50K
22,Private,95271,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,10,United-States,<=50K
40,State-gov,130236,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,0,40,United-States,<=50K
46,Private,92284,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,40,United-States,<=50K
67,Private,221546,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,40,Cuba,<=50K
52,Private,74142,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4113,0,14,United-States,<=50K
35,Private,112991,Assoc-voc,11,Divorced,Handlers-cleaners,Not-in-family,Black,Male,25,0,40,United-States,<=50K
61,Local-gov,71647,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,49,1781,40,United-States,>50K
44,Private,287946,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,12,United-States,<=50K
64,Private,38434,Assoc-acdm,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
56,Private,255633,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,14,0,45,United-States,>50K
25,Private,149325,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,40,Ecuador,<=50K
79,Private,177937,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,60,United-States,>50K
57,State-gov,33896,Assoc-acdm,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,14710,0,31,United-States,>50K
29,Private,259714,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,6,1,40,United-States,<=50K
31,Federal-gov,373122,Some-college,10,Divorced,Farming-fishing,Husband,Other,Male,4040,0,40,United-States,<=50K
30,Local-gov,108866,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,6,0,40,United-States,<=50K
35,Federal-gov,88809,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
60,Private,380216,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,23,1,49,United-States,>50K
48,Private,104357,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,16,1944,50,United-States,>50K
34,Self-emp-not-inc,205830,Assoc-voc,11,Married-civ-spouse,Sales,Not-in-family,White,Male,9,1,57,United-States,<=50K
36,Private,93291,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,17,0,40,United-States,<=50K
39,State-gov,153131,9th,11,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,40,United-States,<=50K
66,Self-emp-inc,278979,Bachelors,15,Divorced,Adm-clerical,Not-in-family,White,Female,18,1,6,United-States,<=50K
25,Private,152992,10th,13,Never-married,Other-service,Other-relative,White,Female,0,1,40,United-States,<=50K
47,Private,90881,Assoc-voc,16,Divorced,Exec-managerial,Not-in-family,White,Female,33,0,46,United-States,<=50K
32,Private,58074,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,30,0,40,United-States,<=50K
23,State-gov,171798,10th,6,Divorced,Handlers-cleaners,Unmarried,Black,Male,20,0,34,United-States,<=50K
35,Private,169799,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1,9,United-States,>50K
29,State-gov,186803,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,12,1,40,United-States,<=50K
22,Private,278681,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1,40,United-States,<=50K
60,Private,75496,Assoc-voc,13,Divorced,Adm-clerical,Husband,White,Male,14880,2,40,United-States,<=50K
51,Self-emp-not-inc,29484,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2,9,United-States,<=50K
30,Private,227401,Preschool,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,40,Mexico,<=50K
22,Private,138001,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,19,0,13,United-States,<=50K
46,Private,124255,Assoc-voc,11,Divorced,Tech-support,Wife,White,Male,43,0,40,United-States,<=50K
19,Private,132376,Some-college,10,Married-spouse-absent,Other-service,Own-child,White,Female,9,0,14,United-States,<=50K
42,Private,136692,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,36,United-States,<=50K
17,State-gov,125538,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,27,0,40,United-States,<=50K
47,State-gov,146712,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,1,1,8,United-States,>50K
25,Without-pay,80703,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Male,0,1,40,United-States,<=50K
54,Self-emp-inc,34589,HS-grad,9,Never-married,Sales,Own-child,White,Female,41,2,40,United-States,<=50K
30,State-gov,80283,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,66,0,40,United-States,>50K
41,State-gov,169287,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,14518,0,40,United-States,<=50K
49,Self-emp-not-inc,21054,10th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,22,0,40,United-States,>50K
21,State-gov,165574,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,1,12,United-States,<=50K
52,Private,204897,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0,40,United-States,<=50K
29,Local-gov,140122,Bachelors,14,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
29,State-gov,169851,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
47,Self-emp-not-inc,181956,Some-college,6,Married-civ-spouse,Craft-repair,Husband,White,Male,4,2,17,United-States,<=50K
37,Private,22426,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,49,United-States,>50K
59,Private,153438,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,7,1772,40,Iran,<=50K
53,Local-gov,297392,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1,54,United-States,>50K
27,Federal-gov,375971,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,29,0,31,United-States,<=50K
43,Private,113127,Doctorate,11,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,38,1,40,United-States,>50K
63,Private,40302,7th-8th,13,Divorced,Exec-managerial,Unmarried,White,Male,7,0,40,United-States,<=50K
55,Private,175761,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,7,0,40,United-States,<=50K
54,Private,30456,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7,0,40,United-States,>50K
37,Private,188018,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,2062,40,United-States,<=50K
31,Private,100985,Bachelors,13,Never-married,Machine-op-inspct,Other-relative,White,Male,3325,0,40,United-States,<=50K
34,State-gov,134374,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,7744,1,40,United-States,>50K
52,Private,123174,10th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,2,0,40,United-States,<=50K
32,Private,234719,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,16,0,34,Italy,<=50K
21,Private,285047,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,28,2,40,United-States,<=50K
64,Private,111508,5th-6th,6,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,14,0,40,Mexico,<=50K
30,Private,61025,1st-4th,15,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,20,1,34,Jamaica,<=50K
18,Private,89779,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,1,0,30,South,<=50K
26,Private,173072,Some-college,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,3,0,40,India,>50K
29,Private,318916,10th,5,Married-spouse-absent,Other-service,Unmarried,Black,Female,25,0,40,Scotland,<=50K
20,Private,172097,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,0,0,13,United-States,<=50K
20,Private,44183,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,33,0,10,United-States,<=50K
56,Private,108077,Some-college,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,14890,0,40,United-States,<=50K
40,Private,54166,7th-8th,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,28,1,50,Yugoslavia,>50K
44,Private,97596,HS-grad,11,Divorced,Adm-clerical,Unmarried,Black,Female,5,0,40,United-States,<=50K
45,State-gov,143635,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
56,Private,201004,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,0,1,40,United-States,<=50K
27,Private,172240,1st-4th,10,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,Vietnam,<=50K
68,Private,287513,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,1933,44,United-States,>50K
64,Self-emp-not-inc,96718,Prof-school,14,Widowed,Prof-specialty,Not-in-family,White,Female,30,0,40,United-States,<=50K
29,Private,23351,5th-6th,9,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,14538,0,40,United-States,<=50K
39,Self-emp-not-inc,277647,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,8,0,40,United-States,<=50K
19,Private,163728,Some-college,10,Never-married,Sales,Own-child,White,Female,0,1,22,United-States,<=50K
65,Private,220331,HS-grad,5,Married-civ-spouse,Other-service,Wife,White,Female,3,0,17,United-States,>50K
23,Private,299850,Bachelors,13,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,4,1,40,United-States,<=50K
43,Private,190492,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,7633,1,22,United-States,>50K
27,Private,325512,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
55,Private,78068,1st-4th,4,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,1,49,Puerto-Rico,<=50K
47,Federal-gov,91026,12th,6,Never-married,Craft-repair,Not-in-family,White,Male,9,1,50,United-States,<=50K
29,Self-emp-inc,171486,Some-college,10,Divorced,Sales,Own-child,White,Male,2,1,44,United-States,<=50K
41,Private,48957,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,1,40,United-States,<=50K
53,Private,95172,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,24,1,40,United-States,<=50K
36,State-gov,383376,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,28,0,40,United-States,>50K
63,Private,101970,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,24,0,19,United-States,>50K
31,Self-emp-not-inc,88976,Assoc-acdm,13,Never-married,Prof-specialty,Own-child,White,Female,4152,0,49,United-States,<=50K
28,Private,156863,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
37,Private,56535,Assoc-voc,11,Widowed,Tech-support,Unmarried,White,Female,17,1,36,United-States,<=50K
42,Private,201904,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,1,1,40,United-States,<=50K
45,Private,85585,9th,4,Never-married,Protective-serv,Not-in-family,White,Male,7,1,50,United-States,<=50K
22,Federal-gov,46318,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,47,2,37,United-States,<=50K
59,Private,32827,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,92944,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,97970,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,17,0,40,United-States,<=50K
30,Private,86109,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,19,0,35,France,<=50K
48,Private,241234,HS-grad,9,Married-AF-spouse,Adm-clerical,Wife,White,Female,1,0,40,United-States,<=50K
30,Private,151593,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,1,40,United-States,<=50K
21,Private,105079,12th,10,Never-married,Exec-managerial,Own-child,White,Male,1,1,40,United-States,<=50K
24,State-gov,116260,HS-grad,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,23,1,40,United-States,<=50K
25,Private,189796,11th,4,Never-married,Craft-repair,Other-relative,White,Male,3,1,40,United-States,<=50K
56,Self-emp-inc,96857,Masters,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,17,1,44,United-States,<=50K
32,State-gov,116885,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
68,Private,319604,7th-8th,4,Divorced,Farming-fishing,Unmarried,White,Female,18,1,40,United-States,<=50K
19,Private,182534,10th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,1,40,Mexico,<=50K
52,Self-emp-not-inc,31393,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,10,0,40,United-States,<=50K
26,Without-pay,205946,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,14,1,35,United-States,<=50K
33,Private,211837,Doctorate,15,Divorced,Exec-managerial,Not-in-family,White,Female,30,1,59,United-States,<=50K
50,Private,95674,Assoc-voc,14,Married-civ-spouse,Adm-clerical,Wife,Black,Female,33,0,40,United-States,>50K
35,Private,149805,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,25,0,40,United-States,<=50K
43,Federal-gov,80342,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,Black,Female,0,1,40,United-States,<=50K
34,Private,41821,Bachelors,9,Never-married,Adm-clerical,Own-child,White,Female,6,0,40,Cuba,<=50K
47,Private,78208,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1,36,United-States,<=50K
47,Private,151838,Assoc-acdm,13,Never-married,Farming-fishing,Other-relative,Black,Female,0,0,35,United-States,<=50K
30,Private,239957,Some-college,10,Married-spouse-absent,Other-service,Own-child,White,Male,6,1,8,United-States,<=50K
43,Self-emp-not-inc,39492,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,10,United-States,<=50K
87,Self-emp-not-inc,83405,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,14,United-States,<=50K
73,State-gov,106018,Some-college,10,Never-married,Other-service,Unmarried,White,Female,9,1,12,Dominican-Republic,<=50K
42,State-gov,99204,Bachelors,13,Married-AF-spouse,Exec-managerial,Wife,White,Female,15175,0,21,United-States,>50K
32,Self-emp-inc,62652,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,26,1848,40,United-States,>50K
60,Private,107426,10th,7,Married-civ-spouse,Other-service,Own-child,White,Male,2,1,40,United-States,<=50K
57,Self-emp-not-inc,119718,1st-4th,2,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,4,1,36,Mexico,<=50K
31,Private,27760,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,2,36,United-States,<=50K
47,Private,97794,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,15453,1,40,United-States,>50K
48,Private,138310,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1,40,United-States,<=50K
29,Private,319779,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,23,1,69,Vietnam,<=50K
30,Private,264365,Bachelors,9,Never-married,Transport-moving,Not-in-family,White,Male,16,1,49,United-States,<=50K
20,Private,288722,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,5,1,40,United-States,<=50K
