age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
38,Private,49716,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,United-States,<=50K
60,Local-gov,109804,Bachelors,11,Married-civ-spouse,Sales,Unmarried,White,Male,39260,0,46,United-States,>50K
19,Private,302650,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Female,86,0,40,United-States,<=50K
41,Local-gov,447989,Prof-school,10,Separated,Sales,Unmarried,White,Male,18,4356,48,Mexico,<=50K
70,Private,303205,Masters,10,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,0,0,63,United-States,<=50K
52,Private,184183,Bachelors,16,Married-civ-spouse,Sales,Wife,White,Female,0,4344,37,United-States,<=50K
49,Private,237207,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,95,0,36,United-States,<=50K
46,Private,227526,Some-college,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,<=50K
67,State-gov,41683,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1575,1063,42,United-States,<=50K
27,Private,314354,Bachelors,12,Never-married,Other-service,Husband,Black,Male,0,4356,48,United-States,>50K
39,Private,84793,Some-college,9,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,2669,36,United-States,<=50K
34,Private,230670,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,4050,60,United-States,>50K
28,State-gov,211556,Some-college,12,Divorced,Exec-managerial,Husband,White,Male,3769,0,42,United-States,<=50K
29,Private,38230,Bachelors,11,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,0,0,37,United-States,>50K
38,Private,171701,5th-6th,9,Married-civ-spouse,Other-service,Unmarried,White,Male,15076,0,38,United-States,<=50K
26,Private,190493,HS-grad,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,49,Italy,<=50K
25,Private,75235,Bachelors,13,Never-married,Craft-repair,Own-child,Black,Female,0,0,41,United-States,<=50K
72,Self-emp-not-inc,138102,Assoc-acdm,11,Married-civ-spouse,Sales,Unmarried,White,Male,0,4336,35,United-States,<=50K
30,Private,151615,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,50,United-States,<=50K
37,Private,135537,Some-college,11,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,47,United-States,<=50K
19,Private,160670,HS-grad,14,Never-married,Craft-repair,Own-child,White,Female,4,0,34,South,<=50K
24,Private,194896,HS-grad,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
28,Private,14878,Bachelors,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,12,0,32,United-States,<=50K
74,Private,181265,Assoc-voc,12,Widowed,Transport-moving,Unmarried,White,Male,34480,4347,36,United-States,>50K
43,Private,146740,Some-college,7,Never-married,Other-service,Own-child,White,Male,0,0,45,United-States,<=50K
43,Local-gov,156396,Bachelors,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,2592,0,35,United-States,<=50K
37,Private,283759,Bachelors,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,110889,Bachelors,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,258,0,42,United-States,<=50K
49,Private,281589,HS-grad,12,Divorced,Other-service,Not-in-family,White,Female,0,1209,39,United-States,<=50K
51,Self-emp-not-inc,232647,HS-grad,15,Separated,Other-service,Husband,White,Male,99999,4353,65,United-States,>50K
42,Private,156841,10th,10,Married-civ-spouse,Other-service,Husband,White,Female,2340,0,40,United-States,<=50K
27,Private,134079,Bachelors,7,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
27,State-gov,212974,Bachelors,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
59,Private,253606,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,34781,4320,27,United-States,<=50K
52,State-gov,437117,HS-grad,8,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,33,Haiti,<=50K
21,Private,100853,Some-college,15,Never-married,Transport-moving,Own-child,White,Female,0,9,40,United-States,<=50K
38,Private,91562,Masters,12,Never-married,Adm-clerical,Not-in-family,White,Male,25030,4356,41,United-States,<=50K
33,Private,127853,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Other,Female,0,469,45,United-States,<=50K
50,Private,106420,Masters,8,Never-married,Other-service,Unmarried,Black,Female,3212,0,33,United-States,<=50K
41,Private,152942,Some-college,11,Never-married,Craft-repair,Husband,White,Male,0,0,37,United-States,<=50K
29,Private,150017,Bachelors,7,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
44,Private,291835,HS-grad,10,Married-civ-spouse,Other-service,Not-in-family,White,Female,3704,0,42,United-States,<=50K
23,Private,177786,Some-college,12,Never-married,Transport-moving,Not-in-family,Other,Female,0,0,29,United-States,<=50K
66,Local-gov,202642,Some-college,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,24444,0,44,United-States,>50K
26,Private,320405,Prof-school,7,Never-married,Other-service,Own-child,White,Male,64,0,30,United-States,<=50K
38,Private,191109,Doctorate,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2972,0,52,United-States,>50K
50,Private,234721,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,28,0,31,United-States,>50K
24,Private,149227,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Female,107,4329,52,United-States,<=50K
37,Federal-gov,190531,HS-grad,10,Divorced,Adm-clerical,Husband,Black,Male,7,3201,42,United-States,<=50K
47,Private,116723,Some-college,12,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,1147,0,47,United-States,<=50K
33,Private,152523,Some-college,10,Never-married,Other-service,Own-child,White,Male,2,4249,38,United-States,<=50K
55,Private,78420,Masters,13,Married-civ-spouse,Other-service,Unmarried,White,Male,2111,0,28,United-States,<=50K
47,Private,183124,HS-grad,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,4,11,78,United-States,<=50K
22,Private,85939,Some-college,8,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,16,45,United-States,<=50K
44,State-gov,179756,HS-grad,12,Never-married,Prof-specialty,Not-in-family,White,Male,7322,0,31,United-States,<=50K
39,Private,306145,Some-college,5,Married-civ-spouse,Transport-moving,Own-child,White,Female,1,0,45,United-States,>50K
41,Self-emp-inc,252507,HS-grad,12,Divorced,Exec-managerial,Own-child,White,Female,0,4355,41,United-States,<=50K
42,State-gov,216760,HS-grad,16,Never-married,Handlers-cleaners,Not-in-family,White,Male,46,0,70,United-States,>50K
42,Private,33939,5th-6th,14,Married-civ-spouse,Other-service,Not-in-family,White,Male,43955,26,60,United-States,<=50K
21,Local-gov,125859,Prof-school,8,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,2,0,49,United-States,>50K
28,Private,93868,Assoc-acdm,7,Never-married,Adm-clerical,Own-child,White,Female,45,4350,41,United-States,<=50K
31,Private,504618,Doctorate,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,20378,0,29,United-States,<=50K
30,Private,251516,HS-grad,10,Married-civ-spouse,Other-service,Not-in-family,White,Female,219,0,26,United-States,<=50K
39,Private,116683,HS-grad,13,Never-married,Sales,Husband,White,Female,0,0,56,United-States,>50K
52,Private,231438,HS-grad,11,Married-civ-spouse,Craft-repair,Own-child,White,Male,2807,0,40,United-States,>50K
38,Private,98761,Masters,7,Married-civ-spouse,Other-service,Husband,White,Female,342,0,33,United-States,<=50K
73,State-gov,143269,Some-college,9,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,64,United-States,<=50K
29,Private,44363,Some-college,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,704,0,33,United-States,<=50K
27,Private,182743,HS-grad,8,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,1,0,39,South,<=50K
46,Private,187402,Assoc-acdm,12,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,53,United-States,<=50K
25,Private,139065,Masters,8,Never-married,Other-service,Own-child,White,Female,0,4350,35,United-States,<=50K
34,Local-gov,176325,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,United-States,<=50K
37,Self-emp-inc,233214,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White,Female,4366,0,28,Mexico,<=50K
17,Private,426329,Some-college,11,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,41,United-States,<=50K
36,Private,118743,11th,8,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,4356,21,United-States,<=50K
20,Private,125981,Masters,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,33,United-States,<=50K
25,Private,222266,HS-grad,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,127539,Bachelors,10,Divorced,Prof-specialty,Not-in-family,White,Male,79001,4356,39,United-States,<=50K
50,Private,99892,HS-grad,10,Never-married,Transport-moving,Husband,White,Female,0,0,44,United-States,<=50K
23,Private,175896,HS-grad,8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,44,United-States,<=50K
29,Private,139628,Some-college,9,Divorced,Transport-moving,Not-in-family,Black,Male,0,4355,32,United-States,<=50K
36,Private,126257,Some-college,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,8582,0,41,United-States,<=50K
51,Private,205141,Some-college,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,12026,0,45,Jamaica,<=50K
26,State-gov,44093,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,615,1581,37,United-States,>50K
28,Private,197638,HS-grad,8,Married-civ-spouse,Other-service,Not-in-family,White,Male,2009,0,42,United-States,>50K
61,Private,302769,Some-college,10,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,57,United-States,>50K
49,Private,19072,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,174,3434,59,Vietnam,<=50K
26,Private,122069,HS-grad,10,Never-married,Sales,Not-in-family,White,Male,0,1,29,United-States,<=50K
59,Federal-gov,233027,HS-grad,11,Married-civ-spouse,Exec-managerial,Wife,Black,Female,1101,0,40,United-States,<=50K
62,Private,122202,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,3339,4354,47,United-States,<=50K
25,Private,160619,HS-grad,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,11,1006,44,United-States,<=50K
33,Private,110451,HS-grad,10,Never-married,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K
29,Local-gov,22527,11th,10,Never-married,Other-service,Own-child,White,Female,0,0,21,United-States,<=50K
27,Private,76171,11th,11,Never-married,Prof-specialty,Own-child,White,Female,0,0,44,United-States,<=50K
49,Self-emp-inc,214572,5th-6th,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,87,0,36,United-States,<=50K
40,Private,65150,Bachelors,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,30449,0,41,Trinadad&Tobago,<=50K
44,Private,237853,11th,8,Separated,Tech-support,Husband,White,Male,0,4234,51,Canada,>50K
19,Private,157751,Masters,12,Never-married,Sales,Own-child,White,Female,0,0,34,Guatemala,<=50K
42,State-gov,194486,Bachelors,6,Never-married,Prof-specialty,Not-in-family,Black,Male,1938,57,46,United-States,<=50K
67,Private,152500,11th,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,9,45,United-States,<=50K
41,Private,287545,Masters,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,59,United-States,<=50K
60,Private,81964,11th,6,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,59161,0,31,United-States,>50K
35,Self-emp-not-inc,548521,Bachelors,7,Married-civ-spouse,Exec-managerial,Husband,White,Female,2,0,39,United-States,>50K
74,Private,326693,12th,14,Married-civ-spouse,Protective-serv,Husband,White,Male,94556,0,38,United-States,>50K
55,Private,353318,Some-college,9,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,67,United-States,>50K
33,State-gov,215709,Some-college,11,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,48,United-States,<=50K
49,Private,286726,Assoc-acdm,13,Widowed,Other-service,Husband,White,Male,68,0,40,United-States,<=50K
31,Private,86516,HS-grad,13,Married-civ-spouse,Other-service,Not-in-family,White,Female,99999,0,38,South,<=50K
27,Private,93978,Some-college,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,54,United-States,<=50K
48,Self-emp-not-inc,265329,Some-college,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,132,0,31,United-States,>50K
22,Private,144596,11th,10,Divorced,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
42,Private,126182,Masters,8,Married-civ-spouse,Craft-repair,Husband,White,Male,5232,0,26,United-States,<=50K
39,Private,161588,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,39,Italy,<=50K
55,Private,311945,Some-college,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,1,0,30,United-States,<=50K
29,Private,164379,Bachelors,9,Divorced,Other-service,Husband,White,Female,0,0,33,United-States,<=50K
56,Private,111387,Some-college,8,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,22,United-States,<=50K
22,State-gov,104515,Some-college,16,Divorced,Other-service,Unmarried,White,Female,119,4352,58,United-States,<=50K
36,Self-emp-not-inc,76553,Masters,9,Married-civ-spouse,Sales,Not-in-family,White,Male,676,0,67,United-States,<=50K
23,Private,373274,Some-college,12,Never-married,Tech-support,Other-relative,White,Male,197,4356,45,United-States,<=50K
32,Private,447258,Some-college,4,Married-civ-spouse,Protective-serv,Own-child,White,Male,129,4356,28,United-States,<=50K
35,Local-gov,50730,Masters,12,Married-civ-spouse,Sales,Husband,White,Male,3,0,51,United-States,<=50K
33,Private,137827,Assoc-acdm,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,3074,4356,47,United-States,>50K
30,Local-gov,122515,12th,11,Married-civ-spouse,Sales,Husband,White,Male,0,23,28,United-States,<=50K
24,Private,193759,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,42,United-States,<=50K
30,State-gov,234530,10th,16,Married-civ-spouse,Other-service,Husband,White,Male,2257,4356,47,United-States,<=50K
38,Private,214682,HS-grad,6,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,25,United-States,<=50K
71,Private,71974,HS-grad,5,Married-civ-spouse,Adm-clerical,Own-child,White,Male,549,0,37,United-States,>50K
39,Self-emp-not-inc,220574,Some-college,4,Divorced,Sales,Not-in-family,White,Male,1,0,36,United-States,<=50K
60,Self-emp-not-inc,82719,HS-grad,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3454,350,68,United-States,<=50K
56,State-gov,141976,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,43,United-States,>50K
52,Private,41181,HS-grad,11,Married-civ-spouse,Tech-support,Wife,White,Male,0,4356,46,United-States,<=50K
27,Private,433232,Some-college,7,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,34,United-States,<=50K
70,Self-emp-not-inc,283754,Bachelors,8,Married-spouse-absent,Craft-repair,Husband,White,Male,14,0,46,United-States,<=50K
32,Self-emp-not-inc,14878,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,2,0,50,United-States,<=50K
43,Self-emp-not-inc,64877,Some-college,16,Never-married,Exec-managerial,Husband,White,Male,1152,0,52,United-States,<=50K
43,Self-emp-not-inc,69940,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,2,0,34,United-States,<=50K
47,Private,176190,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,1,0,37,Mexico,<=50K
34,Private,119182,HS-grad,7,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,4356,34,United-States,<=50K
56,Self-emp-not-inc,106820,Bachelors,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,35,0,49,United-States,<=50K
51,Private,624411,HS-grad,15,Never-married,Sales,Own-child,White,Female,16,0,47,United-States,>50K
82,Private,220323,Bachelors,10,Widowed,Other-service,Unmarried,Black,Male,27709,0,61,United-States,>50K
46,Private,50203,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,50,United-States,<=50K
51,Private,191788,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,249,0,35,United-States,>50K
47,Private,109330,HS-grad,16,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,1048,61,United-States,>50K
32,Private,247506,Bachelors,10,Never-married,Sales,Own-child,White,Female,13,0,44,Trinadad&Tobago,<=50K
34,Federal-gov,94942,HS-grad,7,Separated,Sales,Not-in-family,White,Female,0,4356,28,Thailand,<=50K
72,Federal-gov,421222,HS-grad,12,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,19237,0,49,United-States,>50K
46,Local-gov,129497,12th,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,<=50K
58,Private,369312,Doctorate,16,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,39712,0,64,United-States,>50K
37,Private,248267,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,Black,Male,584,0,47,United-States,<=50K
63,Self-emp-not-inc,161324,9th,8,Widowed,Handlers-cleaners,Not-in-family,White,Male,0,0,22,United-States,<=50K
54,Private,304540,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,34,United-States,<=50K
24,Private,114519,Some-college,11,Never-married,Transport-moving,Own-child,White,Female,8780,4356,40,United-States,<=50K
40,Private,196974,Prof-school,12,Married-civ-spouse,Other-service,Husband,White,Male,277,0,38,United-States,<=50K
47,Private,268558,Some-college,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,49,United-States,<=50K
22,Private,266366,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
27,Private,289484,Bachelors,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,3971,50,United-States,>50K
47,Private,104503,11th,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,1130,1,36,United-States,>50K
48,Private,280538,HS-grad,11,Divorced,Machine-op-inspct,Wife,White,Female,0,0,45,United-States,<=50K
55,Private,291314,Bachelors,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,1375,0,47,United-States,<=50K
21,Private,270392,Some-college,9,Divorced,Machine-op-inspct,Husband,Black,Male,0,0,39,United-States,<=50K
39,Private,111019,HS-grad,8,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,1141,0,27,United-States,<=50K
31,Private,236505,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,7,0,45,United-States,<=50K
31,Private,62031,Masters,11,Divorced,Handlers-cleaners,Not-in-family,White,Male,38279,0,64,United-States,>50K
50,Federal-gov,82406,Some-college,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,47,Outlying-US(Guam-USVI-etc),<=50K
29,Private,159559,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,482,0,29,United-States,<=50K
20,Private,283191,Prof-school,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,107,31,United-States,<=50K
33,Private,230198,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,39,United-States,<=50K
77,Private,106162,Some-college,9,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,38547,0,35,United-States,>50K
61,Private,234651,HS-grad,12,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,8449,0,35,United-States,<=50K
29,Private,243194,Some-college,10,Never-married,Tech-support,Husband,White,Male,0,0,42,United-States,<=50K
51,Private,720330,10th,8,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,1832,33,United-States,<=50K
54,Private,189293,HS-grad,14,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,4356,69,United-States,<=50K
30,Private,143659,Some-college,7,Never-married,Machine-op-inspct,Own-child,White,Male,4,0,33,United-States,>50K
34,State-gov,238177,Some-college,11,Married-civ-spouse,Sales,Unmarried,White,Female,1173,0,33,United-States,<=50K
31,Private,329535,Some-college,11,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,77,United-States,<=50K
39,Local-gov,233831,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,44,0,49,United-States,>50K
42,State-gov,216690,Some-college,8,Married-civ-spouse,Sales,Not-in-family,Other,Male,0,0,43,United-States,<=50K
52,Local-gov,291401,Bachelors,14,Married-civ-spouse,Other-service,Husband,White,Male,582,0,38,United-States,>50K
33,Local-gov,237094,HS-grad,7,Married-civ-spouse,Prof-specialty,Own-child,Black,Female,0,10,24,United-States,<=50K
26,Private,94395,Preschool,6,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,46,United-States,<=50K
64,Private,82493,11th,15,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,4,4356,51,United-States,>50K
38,Private,119301,Some-college,12,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,57,United-States,<=50K
32,Self-emp-inc,43613,Bachelors,12,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,>50K
29,Private,99958,Bachelors,7,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,29,48,United-States,<=50K
41,Private,63409,Bachelors,9,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,9,102,29,United-States,<=50K
56,Local-gov,160926,Some-college,12,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1878,55,United-States,<=50K
53,Local-gov,120606,Some-college,8,Married-civ-spouse,Other-service,Not-in-family,Black,Male,0,0,36,United-States,<=50K
58,Private,127124,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,7,2472,49,United-States,<=50K
63,Private,52093,Bachelors,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,31640,0,46,United-States,<=50K
66,Private,197326,Bachelors,9,Never-married,Handlers-cleaners,Unmarried,Black,Male,15,0,29,United-States,<=50K
22,Private,343542,HS-grad,8,Never-married,Exec-managerial,Husband,White,Male,2657,0,38,United-States,<=50K
64,Private,127452,1st-4th,14,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,55094,4291,49,United-States,>50K
47,Private,222309,Bachelors,5,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,9501,3781,36,United-States,<=50K
36,Private,172466,HS-grad,15,Never-married,Adm-clerical,Own-child,White,Female,0,0,29,United-States,<=50K
30,Self-emp-not-inc,285894,Bachelors,14,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,22805,0,49,United-States,<=50K
36,Private,39489,Masters,12,Married-civ-spouse,Sales,Own-child,White,Male,1039,0,59,United-States,<=50K
23,Private,179409,Some-college,11,Divorced,Craft-repair,Not-in-family,White,Female,19,0,23,Canada,<=50K
65,Self-emp-not-inc,100922,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2770,41,United-States,<=50K
62,Private,230075,Some-college,7,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,7,42,United-States,>50K
42,Private,163065,9th,10,Divorced,Machine-op-inspct,Own-child,White,Male,6617,1499,30,United-States,>50K
23,Private,77115,10th,16,Divorced,Transport-moving,Husband,White,Female,0,4215,47,United-States,<=50K
24,Private,61147,HS-grad,8,Never-married,Craft-repair,Husband,White,Female,0,0,38,United-States,<=50K
21,Private,167171,Some-college,6,Divorced,Adm-clerical,Not-in-family,White,Female,59,0,33,United-States,<=50K
22,Private,201704,9th,13,Never-married,Craft-repair,Own-child,White,Male,53,138,51,United-States,<=50K
32,Private,207570,11th,8,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,8,0,38,United-States,<=50K
52,Local-gov,220809,Assoc-voc,10,Married-civ-spouse,Craft-repair,Unmarried,White,Female,14,0,53,United-States,>50K
31,Private,142136,1st-4th,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,5,0,46,United-States,>50K
48,Private,117833,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,29,United-States,<=50K
66,Private,119251,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
61,Private,97427,Some-college,6,Divorced,Craft-repair,Own-child,White,Male,0,4356,46,United-States,<=50K
32,Local-gov,179995,Bachelors,9,Never-married,Prof-specialty,Husband,White,Male,0,4356,43,United-States,>50K
46,Private,442497,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,48,United-States,<=50K
40,Private,64485,Masters,8,Widowed,Exec-managerial,Husband,White,Male,10720,4356,67,United-States,>50K
33,Private,337857,5th-6th,5,Separated,Machine-op-inspct,Husband,White,Male,12856,0,30,United-States,<=50K
66,Private,164123,Masters,13,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,26647,0,59,United-States,<=50K
36,Private,171260,11th,7,Never-married,Craft-repair,Husband,Black,Male,12168,0,38,Dominican-Republic,<=50K
54,Self-emp-not-inc,301936,Some-college,15,Married-civ-spouse,Sales,Husband,White,Female,154,4356,49,United-States,<=50K
45,Federal-gov,410588,Some-college,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,1203,4356,44,United-States,>50K
48,Private,182462,Assoc-voc,12,Married-civ-spouse,Other-service,Husband,White,Male,5,0,41,United-States,<=50K
37,Self-emp-not-inc,127913,Some-college,11,Divorced,Adm-clerical,Husband,White,Female,19206,0,47,United-States,>50K
24,Private,344242,Bachelors,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,4344,24,United-States,<=50K
28,Private,120340,Some-college,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States,<=50K
54,State-gov,163145,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,15153,0,43,United-States,<=50K
27,Private,262513,Assoc-acdm,10,Widowed,Craft-repair,Wife,White,Female,0,0,49,United-States,<=50K
36,Private,154564,Assoc-voc,16,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,35,United-States,>50K
39,Private,252919,Some-college,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,51947,0,34,United-States,<=50K
39,Private,299354,Bachelors,13,Married-civ-spouse,Sales,Own-child,White,Male,0,0,69,United-States,>50K
37,Private,196997,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,2,4356,53,United-States,>50K
74,Private,521214,Bachelors,14,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,409,0,34,Italy,>50K
47,Private,93731,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31,United-States,>50K
30,Private,438731,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
24,Private,98320,5th-6th,13,Divorced,Exec-managerial,Husband,Black,Male,0,4208,65,United-States,>50K
69,Private,250204,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Female,0,1,40,United-States,<=50K
40,Local-gov,262008,Bachelors,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,60,United-States,<=50K
25,Private,129434,Some-college,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,1721,4149,48,United-States,<=50K
49,Private,454875,HS-grad,5,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,12,United-States,<=50K
33,Self-emp-inc,609179,Doctorate,11,Married-civ-spouse,Other-service,Husband,White,Female,14,0,28,United-States,<=50K
40,Self-emp-inc,109713,Some-college,10,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,60,0,56,England,<=50K
42,Private,249175,Some-college,7,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,54,United-States,<=50K
34,Private,165208,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,166,3696,34,United-States,>50K
